0,0.20394,0
0.045833,0.20349,0.0093264
0.091667,0.20303,0.018611
0.1375,0.20258,0.027854
0.18333,0.20212,0.037056
0.22917,0.20167,0.046216
0.275,0.20121,0.055334
0.32083,0.20076,0.06441
0.36667,0.2003,0.073445
0.4125,0.19985,0.082438
0.45833,0.19939,0.091389
0.50417,0.19894,0.1003
0.55,0.19848,0.10917
0.59583,0.19803,0.11799
0.64167,0.19757,0.12677
0.6875,0.19711,0.13552
0.73333,0.19666,0.14422
0.77917,0.1962,0.15287
0.825,0.19574,0.16149
0.87083,0.19528,0.17006
0.91667,0.19482,0.17859
0.9625,0.19437,0.18708
1.0083,0.19391,0.19552
1.0542,0.19344,0.20392
1.1,0.19298,0.21228
1.1458,0.19252,0.22059
1.1917,0.19205,0.22886
1.2375,0.19159,0.23709
1.2833,0.19112,0.24527
1.3292,0.19065,0.25341
1.375,0.19018,0.2615
1.4208,0.18971,0.26955
1.4667,0.18923,0.27754
1.5125,0.18876,0.28549
1.5583,0.18828,0.2934
1.6042,0.18779,0.30125
1.65,0.1873,0.30905
1.6958,0.18681,0.3168
1.7417,0.18631,0.32449
1.7875,0.18581,0.33214
1.8333,0.1853,0.33972
1.8792,0.18479,0.34724
1.925,0.18426,0.3547
1.9708,0.18373,0.3621
2.0167,0.18319,0.36943
2.0625,0.18263,0.37668
2.1083,0.18207,0.38386
2.1542,0.18149,0.39096
2.2,0.18089,0.39797
2.2458,0.18028,0.40488
2.2917,0.17965,0.41169
2.3375,0.17899,0.41839
2.3833,0.17831,0.42498
2.4292,0.1776,0.43143
2.475,0.17686,0.43774
2.5208,0.17609,0.44389
2.5667,0.17527,0.44986
2.6125,0.17441,0.45564
2.6583,0.1735,0.46121
2.7042,0.17253,0.46654
2.75,0.17149,0.47161
2.7958,0.17039,0.47638
2.8417,0.1692,0.48081
2.8875,0.16792,0.48487
2.9333,0.16654,0.48852
2.9792,0.16504,0.49169
3.025,0.16342,0.49434
3.0708,0.16165,0.49639
3.1167,0.15971,0.49776
3.1625,0.15759,0.49837
3.2083,0.15526,0.49813
3.2542,0.1527,0.49691
3.3,0.14988,0.4946
3.3458,0.14676,0.49104
3.3917,0.14331,0.48608
3.4375,0.1395,0.47952
3.4833,0.13526,0.47117
3.5292,0.13056,0.46078
3.575,0.12534,0.44807
3.6208,0.11952,0.43276
3.6667,0.11304,0.41449
3.7125,0.10582,0.39287
3.7583,0.097772,0.36746
3.8042,0.088788,0.33777
3.85,0.07876,0.30322
3.8958,0.06756,0.2632
3.9417,0.055051,0.21699
3.9875,0.041074,0.16378
4.0333,0.025459,0.10268
4.0792,0.0080108,0.032677
4.125,-0.011483,-0.047367
4.1708,-0.033259,-0.13872
4.2167,-0.057578,-0.24279
4.2625,-0.08473,-0.36116
4.3083,-0.11503,-0.49559
4.3542,-0.14883,-0.64802
4.4,-0.1865,-0.82062
4.4458,-0.22848,-1.0158
4.4917,-0.27519,-1.2361
4.5375,-0.32715,-1.4844
4.5833,-0.38486,-1.764
4.6292,-0.44891,-2.0781
4.675,-0.51989,-2.4305
4.7208,-0.59846,-2.8252
4.7667,-0.68527,-3.2665
4.8125,-0.78105,-3.7588
4.8583,-0.88653,-4.3071
4.9042,-1.0025,-4.9163
4.95,-1.1297,-5.5918
4.9958,-1.2689,-6.339
5.0417,-1.4209,-7.1636
5.0875,-1.5865,-8.0713
5.1333,-1.7664,-9.0678
5.1792,-1.9615,-10.159
5.225,-2.1723,-11.35
5.2708,-2.3995,-12.647
5.3167,-2.6437,-14.056
5.3625,-2.9055,-15.581
5.4083,-3.1852,-17.227
5.4542,-3.4832,-18.998
5.5,-3.7999,-20.899
